"VarName","TimeString","VarValue","Validity","Time_ms","Checksum"
"C6_ME02_LT01_VALUE","17/Nov/2023 09:26:03",127.7604,1,45247393084.6065,vdj6Qi
"C6_ME02_AX02_VALUE","17/Nov/2023 09:26:03",17.5405,1,45247393084.6065,8l42Oa
"C6_ME02_LT01_VALUE","17/Nov/2023 09:26:05",127.1238,1,45247393107.9282,OhjWTO
"C6_ME02_AX02_VALUE","17/Nov/2023 09:26:05",17.5405,1,45247393107.9282,8ux9tp
"C6_ME02_LT01_VALUE","17/Nov/2023 09:26:07",126.4634,1,45247393131.25,E8yJ8q
"C6_ME02_AX02_VALUE","17/Nov/2023 09:26:07",17.53183,1,45247393131.25,4M853a
"C6_ME02_LT01_VALUE","17/Nov/2023 09:26:09",125.7711,1,45247393154.5602,Fi6fZ/
"C6_ME02_AX02_VALUE","17/Nov/2023 09:26:09",17.53183,1,45247393154.5602,ifVjXw
"C6_ME02_LT01_VALUE","17/Nov/2023 09:26:11",125.0709,1,45247393177.8819,H2mUoW
"C6_ME02_AX02_VALUE","17/Nov/2023 09:26:11",17.53761,1,45247393177.8819,WtYydB
"C6_ME02_LT01_VALUE","17/Nov/2023 09:26:13",124.2831,1,45247393201.1806,sTl2c4
"C6_ME02_AX02_VALUE","17/Nov/2023 09:26:13",17.53183,1,45247393201.1806,S0ilYo
"C6_ME02_LT01_VALUE","17/Nov/2023 09:26:15",123.6306,1,45247393224.5023,WQ269b
"C6_ME02_AX02_VALUE","17/Nov/2023 09:26:15",17.52893,1,45247393224.5023,RKv/Eo
"C6_ME02_LT01_VALUE","17/Nov/2023 09:26:17",122.8668,1,45247393247.8125,qPQZp5
"C6_ME02_AX02_VALUE","17/Nov/2023 09:26:17",17.53183,1,45247393247.8125,RjlGMV
"C6_ME02_LT01_VALUE","17/Nov/2023 09:26:19",121.9517,1,45247393271.1227,zSrGTH
"C6_ME02_AX02_VALUE","17/Nov/2023 09:26:19",17.52893,1,45247393271.1227,YW1FPa
"C6_ME02_LT01_VALUE","17/Nov/2023 09:26:21",121.1798,1,45247393294.4444,zazGkW
"C6_ME02_AX02_VALUE","17/Nov/2023 09:26:21",17.53183,1,45247393294.4444,MbQ5if
"C6_ME02_LT01_VALUE","17/Nov/2023 09:26:23",120.3682,1,45247393317.7546,43KZpQ
"C6_ME02_AX02_VALUE","17/Nov/2023 09:26:23",17.52604,1,45247393317.7546,WEQusb
"C6_ME02_LT01_VALUE","17/Nov/2023 09:26:25",119.4054,1,45247393341.0648,CTcVwi
"C6_ME02_AX02_VALUE","17/Nov/2023 09:26:25",17.53183,1,45247393341.0648,vTKug3
"C6_ME02_LT01_VALUE","17/Nov/2023 09:26:27",118.5062,1,45247393364.3866,nuubWk
"C6_ME02_AX02_VALUE","17/Nov/2023 09:26:27",17.52893,1,45247393364.3866,CmMYtE
"C6_ME02_LT01_VALUE","17/Nov/2023 09:26:29",117.5911,1,45247393387.6968,e2ntNv
"C6_ME02_AX02_VALUE","17/Nov/2023 09:26:29",17.52893,1,45247393387.6968,YXD4E0
"C6_ME02_LT01_VALUE","17/Nov/2023 09:26:31",116.5885,1,45247393411.0185,srCE4c
"C6_ME02_AX02_VALUE","17/Nov/2023 09:26:31",17.52893,1,45247393411.0185,2dMqQL
"C6_ME02_LT01_VALUE","17/Nov/2023 09:26:33",115.6655,1,45247393434.3287,EwIAe6
"C6_ME02_AX02_VALUE","17/Nov/2023 09:26:33",17.52604,1,45247393434.3287,Rq58dJ
"C6_ME02_LT01_VALUE","17/Nov/2023 09:26:35",114.6152,1,45247393457.6505,6xTi/h
"C6_ME02_AX02_VALUE","17/Nov/2023 09:26:35",17.52025,1,45247393457.6505,6/ZKzg
"C6_ME02_LT01_VALUE","17/Nov/2023 09:26:37",113.6842,1,45247393480.9722,8XryWi
"C6_ME02_AX02_VALUE","17/Nov/2023 09:26:37",17.52025,1,45247393480.9722,8D95vr
"C6_ME02_LT01_VALUE","17/Nov/2023 09:26:39",112.7134,1,45247393504.2824,Xg3kP3
"C6_ME02_AX02_VALUE","17/Nov/2023 09:26:39",17.52604,1,45247393504.2824,LyTseS
"C6_ME02_LT01_VALUE","17/Nov/2023 09:26:41",111.5596,1,45247393527.6042,gMTwJ0
"C6_ME02_AX02_VALUE","17/Nov/2023 09:26:41",17.52604,1,45247393527.6042,hUFnW6
"C6_ME02_LT01_VALUE","17/Nov/2023 09:26:43",110.549,1,45247393550.9259,W9eXKP
"C6_ME02_AX02_VALUE","17/Nov/2023 09:26:43",17.52025,1,45247393550.9259,e1wq0a
"C6_ME02_LT01_VALUE","17/Nov/2023 09:26:45",109.4669,1,45247393574.2245,oEx+TU
"C6_ME02_AX02_VALUE","17/Nov/2023 09:26:45",17.52604,1,45247393574.2245,19MkNj
"C6_ME02_LT01_VALUE","17/Nov/2023 09:26:47",108.2574,1,45247393597.5347,mFWZjh
"C6_ME02_AX02_VALUE","17/Nov/2023 09:26:47",17.52604,1,45247393597.5347,SxXh5H
"C6_ME02_LT01_VALUE","17/Nov/2023 09:26:49",107.207,1,45247393620.8449,J3pOSJ
"C6_ME02_AX02_VALUE","17/Nov/2023 09:26:49",17.52025,1,45247393620.8449,xtmAkO
"C6_ME02_LT01_VALUE","17/Nov/2023 09:26:51",106.1726,1,45247393644.1667,DzYdKM
"C6_ME02_AX02_VALUE","17/Nov/2023 09:26:51",17.52025,1,45247393644.1667,EOXtP7
"C6_ME02_LT01_VALUE","17/Nov/2023 09:26:53",105.0188,1,45247393667.4769,FLkSGf
"C6_ME02_AX02_VALUE","17/Nov/2023 09:26:53",17.52025,1,45247393667.4769,ijb0OL
"C6_ME02_LT01_VALUE","17/Nov/2023 09:26:55",103.9844,1,45247393690.787,SxF0Nj
"C6_ME02_AX02_VALUE","17/Nov/2023 09:26:55",17.52025,1,45247393690.787,Kt5N25
"C6_ME02_LT01_VALUE","17/Nov/2023 09:26:57",102.8704,1,45247393714.0972,VqaJ9W
"C6_ME02_AX02_VALUE","17/Nov/2023 09:26:57",17.52025,1,45247393714.0972,uCX3Ee
"C6_ME02_LT01_VALUE","17/Nov/2023 09:26:59",101.6768,1,45247393737.4074,HFwDhb
"C6_ME02_AX02_VALUE","17/Nov/2023 09:26:59",17.51736,1,45247393737.4074,wA7Tbp
"C6_ME02_LT01_VALUE","17/Nov/2023 09:27:01",100.6662,1,45247393760.7292,qW5lXp
"C6_ME02_AX02_VALUE","17/Nov/2023 09:27:01",17.51447,1,45247393760.7292,bSBbgg
"C6_ME02_LT01_VALUE","17/Nov/2023 09:27:03",99.54427,1,45247393784.0509,j/bzFN
"C6_ME02_AX02_VALUE","17/Nov/2023 09:27:03",17.51447,1,45247393784.0509,Aec3RT
"C6_ME02_LT01_VALUE","17/Nov/2023 09:27:05",98.52576,1,45247393807.3611,CXigbx
"C6_ME02_AX02_VALUE","17/Nov/2023 09:27:05",17.51736,1,45247393807.3611,1FOdcY
"C6_ME02_LT01_VALUE","17/Nov/2023 09:27:07",97.53111,1,45247393830.6829,xbVpa3
"C6_ME02_AX02_VALUE","17/Nov/2023 09:27:07",17.51447,1,45247393830.6829,mPPjQB
"C6_ME02_LT01_VALUE","17/Nov/2023 09:27:09",96.33753,1,45247393853.9815,5RXmyC
"C6_ME02_AX02_VALUE","17/Nov/2023 09:27:09",17.51736,1,45247393853.9815,9yZbNo
"C6_ME02_LT01_VALUE","17/Nov/2023 09:27:11",95.28719,1,45247393877.3032,lcSu4y
"C6_ME02_AX02_VALUE","17/Nov/2023 09:27:11",17.51736,1,45247393877.3032,aBVEuD
"C6_ME02_LT01_VALUE","17/Nov/2023 09:27:13",94.26071,1,45247393900.6134,KTfH72
"C6_ME02_AX02_VALUE","17/Nov/2023 09:27:13",17.51157,1,45247393900.6134,/F/+ob
"C6_ME02_LT01_VALUE","17/Nov/2023 09:27:15",93.08305,1,45247393923.9236,58ZHD5
"C6_ME02_AX02_VALUE","17/Nov/2023 09:27:15",17.51447,1,45247393923.9236,7kX8db
"C6_ME02_LT01_VALUE","17/Nov/2023 09:27:17",92.09636,1,45247393947.2454,eoPcqD
"C6_ME02_AX02_VALUE","17/Nov/2023 09:27:17",17.50578,1,45247393947.2454,6Lf23D
"C6_ME02_LT01_VALUE","17/Nov/2023 09:27:19",91.06193,1,45247393970.5671,l/NHSo
"C6_ME02_AX02_VALUE","17/Nov/2023 09:27:19",17.51447,1,45247393970.5671,QhtFLv
"C6_ME02_LT01_VALUE","17/Nov/2023 09:27:21",89.91609,1,45247393993.8773,cs8WjG
"C6_ME02_AX02_VALUE","17/Nov/2023 09:27:21",17.50578,1,45247393993.8773,w60+zl
"C6_ME02_LT01_VALUE","17/Nov/2023 09:27:23",88.92145,1,45247394017.1991,DLYxIT
"C6_ME02_AX02_VALUE","17/Nov/2023 09:27:23",17.51157,1,45247394017.1991,SdVPM1
"C6_ME02_LT01_VALUE","17/Nov/2023 09:27:25",87.86314,1,45247394040.5093,rjfiPn
"C6_ME02_AX02_VALUE","17/Nov/2023 09:27:25",17.51157,1,45247394040.5093,0vKjhW
"C6_ME02_LT01_VALUE","17/Nov/2023 09:27:27",86.13644,1,45247394063.8079,J8vV0b
"C6_ME02_AX02_VALUE","17/Nov/2023 09:27:27",17.50289,1,45247394063.8079,LuDI+2
"C6_ME02_LT01_VALUE","17/Nov/2023 09:27:29",85.102,1,45247394087.1296,uw+0zA
"C6_ME02_AX02_VALUE","17/Nov/2023 09:27:29",17.50578,1,45247394087.1296,yKFwYZ
"C6_ME02_LT01_VALUE","17/Nov/2023 09:27:31",83.96413,1,45247394110.4398,7KnwtX
"C6_ME02_AX02_VALUE","17/Nov/2023 09:27:31",17.50578,1,45247394110.4398,Uh4Ne/
"C6_ME02_LT01_VALUE","17/Nov/2023 09:27:33",83.00926,1,45247394133.7616,748yS9
"C6_ME02_AX02_VALUE","17/Nov/2023 09:27:33",17.50289,1,45247394133.7616,M3/PNG
"C6_ME02_LT01_VALUE","17/Nov/2023 09:27:35",81.98279,1,45247394157.0718,1S64YU
"C6_ME02_AX02_VALUE","17/Nov/2023 09:27:35",17.50578,1,45247394157.0718,2XM4SX
"C6_ME02_LT01_VALUE","17/Nov/2023 09:27:37",80.74147,1,45247394180.3935,JpIt0b
"C6_ME02_AX02_VALUE","17/Nov/2023 09:27:37",17.50578,1,45247394180.3935,xIQ1I4
"C6_ME02_LT01_VALUE","17/Nov/2023 09:27:39",79.69112,1,45247394203.7037,Tp5eMB
"C6_ME02_AX02_VALUE","17/Nov/2023 09:27:39",17.50289,1,45247394203.7037,orkFkC
"C6_ME02_LT01_VALUE","17/Nov/2023 09:27:41",78.48163,1,45247394227.0139,x/SWvr
"C6_ME02_AX02_VALUE","17/Nov/2023 09:27:41",17.50289,1,45247394227.0139,Afa5MP
"C6_ME02_LT01_VALUE","17/Nov/2023 09:27:43",77.43924,1,45247394250.3357,kRYC/N
"C6_ME02_AX02_VALUE","17/Nov/2023 09:27:43",17.50289,1,45247394250.3357,5Z8+2g
"C6_ME02_LT01_VALUE","17/Nov/2023 09:27:45",76.41277,1,45247394273.6458,hvfXDo
"C6_ME02_AX02_VALUE","17/Nov/2023 09:27:45",17.50289,1,45247394273.6458,xoJJQu
"C6_ME02_LT01_VALUE","17/Nov/2023 09:27:47",75.26693,1,45247394296.956,1eS1hO
"C6_ME02_AX02_VALUE","17/Nov/2023 09:27:47",17.5,1,45247394296.956,Bz1uiS
"C6_ME02_LT01_VALUE","17/Nov/2023 09:27:49",74.25637,1,45247394320.2778,1G0qDB
"C6_ME02_AX02_VALUE","17/Nov/2023 09:27:49",17.50289,1,45247394320.2778,COi43K
"C6_ME02_LT01_VALUE","17/Nov/2023 09:27:51",73.25376,1,45247394343.5995,S8aFF7
"C6_ME02_AX02_VALUE","17/Nov/2023 09:27:51",17.50289,1,45247394343.5995,yfEYtA
"C6_ME02_LT01_VALUE","17/Nov/2023 09:27:53",72.06815,1,45247394366.9097,7fdpDh
"C6_ME02_AX02_VALUE","17/Nov/2023 09:27:53",17.5,1,45247394366.9097,ooBn3P
"C6_ME02_LT01_VALUE","17/Nov/2023 09:27:55",71.00188,1,45247394390.2315,XHP8z8
"C6_ME02_AX02_VALUE","17/Nov/2023 09:27:55",17.50289,1,45247394390.2315,0rtCfl
"C6_ME02_LT01_VALUE","17/Nov/2023 09:27:57",70.03906,1,45247394413.5301,TFc/2J
"C6_ME02_AX02_VALUE","17/Nov/2023 09:27:57",17.50289,1,45247394413.5301,6HnDtX
"C6_ME02_LT01_VALUE","17/Nov/2023 09:27:59",68.85345,1,45247394436.8403,uJPxl3
"C6_ME02_AX02_VALUE","17/Nov/2023 09:27:59",17.50289,1,45247394436.8403,WUbNjb
"C6_ME02_LT01_VALUE","17/Nov/2023 09:28:01",67.79514,1,45247394460.1505,bC0sDN
"C6_ME02_AX02_VALUE","17/Nov/2023 09:28:01",17.5,1,45247394460.1505,bNISia
"C6_ME02_LT01_VALUE","17/Nov/2023 09:28:03",66.76867,1,45247394483.4722,RzqaHa
"C6_ME02_AX02_VALUE","17/Nov/2023 09:28:03",17.50289,1,45247394483.4722,9WQvKS
"C6_ME02_LT01_VALUE","17/Nov/2023 09:28:05",65.591,1,45247394506.7824,LsaNyO
"C6_ME02_AX02_VALUE","17/Nov/2023 09:28:05",17.5,1,45247394506.7824,EZFnWH
"C6_ME02_LT01_VALUE","17/Nov/2023 09:28:07",64.55657,1,45247394530.1042,Xrhqyl
"C6_ME02_AX02_VALUE","17/Nov/2023 09:28:07",17.49421,1,45247394530.1042,HXiIkt
"C6_ME02_LT01_VALUE","17/Nov/2023 09:28:09",63.38687,1,45247394553.4259,STgRRD
"C6_ME02_AX02_VALUE","17/Nov/2023 09:28:09",17.49132,1,45247394553.4259,sbX+RM
"C6_ME02_LT01_VALUE","17/Nov/2023 09:28:11",62.36835,1,45247394576.7245,8YPnYa
"C6_ME02_AX02_VALUE","17/Nov/2023 09:28:11",17.5,1,45247394576.7245,R3zR3x
"C6_ME02_LT01_VALUE","17/Nov/2023 09:28:13",61.31004,1,45247394600.0347,xvEpif
"C6_ME02_AX02_VALUE","17/Nov/2023 09:28:13",17.49421,1,45247394600.0347,1NM43b
"C6_ME02_LT01_VALUE","17/Nov/2023 09:28:15",60.14034,1,45247394623.3449,qjAOlj
"C6_ME02_AX02_VALUE","17/Nov/2023 09:28:15",17.49132,1,45247394623.3449,fFq2tq
"C6_ME02_LT01_VALUE","17/Nov/2023 09:28:17",59.12978,1,45247394646.6667,SkeiSD
"C6_ME02_AX02_VALUE","17/Nov/2023 09:28:17",17.49421,1,45247394646.6667,eSLLpS
"C6_ME02_LT01_VALUE","17/Nov/2023 09:28:19",58.11126,1,45247394669.9884,nrFYwk
"C6_ME02_AX02_VALUE","17/Nov/2023 09:28:19",17.49132,1,45247394669.9884,MA5H/+
"C6_ME02_LT01_VALUE","17/Nov/2023 09:28:21",56.94156,1,45247394693.287,6gwIxu
"C6_ME02_AX02_VALUE","17/Nov/2023 09:28:21",17.49421,1,45247394693.287,CQ1cUD
"C6_ME02_LT01_VALUE","17/Nov/2023 09:28:24",55.91508,1,45247394716.6088,+has73
"C6_ME02_AX02_VALUE","17/Nov/2023 09:28:24",17.48843,1,45247394716.6088,vZ3m8d
"C6_ME02_LT01_VALUE","17/Nov/2023 09:28:26",54.87269,1,45247394739.919,HWF5/E
"C6_ME02_AX02_VALUE","17/Nov/2023 09:28:26",17.49132,1,45247394739.919,acUC7o
"C6_ME02_LT01_VALUE","17/Nov/2023 09:28:28",53.67911,1,45247394763.2292,sfxDcJ
"C6_ME02_AX02_VALUE","17/Nov/2023 09:28:28",17.49132,1,45247394763.2292,XLfy4c
"C6_ME02_LT01_VALUE","17/Nov/2023 09:28:30",52.66855,1,45247394786.5509,xaz2fv
"C6_ME02_AX02_VALUE","17/Nov/2023 09:28:30",17.48843,1,45247394786.5509,kf4Iwf
"C6_ME02_LT01_VALUE","17/Nov/2023 09:28:32",51.66595,1,45247394809.838,0gI/H2
"C6_ME02_AX02_VALUE","17/Nov/2023 09:28:32",17.48843,1,45247394809.838,6mN1I1
"C6_ME02_LT01_VALUE","17/Nov/2023 09:28:34",50.5042,1,45247394833.1597,7YLaUp
"C6_ME02_AX02_VALUE","17/Nov/2023 09:28:34",17.48843,1,45247394833.1597,aDqsZA
"C6_ME02_LT01_VALUE","17/Nov/2023 09:28:36",49.46181,1,45247394856.4815,psPAbX
"C6_ME02_AX02_VALUE","17/Nov/2023 09:28:36",17.48843,1,45247394856.4815,UMbrTG
"C6_ME02_LT01_VALUE","17/Nov/2023 09:28:38",48.32393,1,45247394879.7917,vaoHvc
"C6_ME02_AX02_VALUE","17/Nov/2023 09:28:38",17.48843,1,45247394879.7917,8RrrrB
"C6_ME02_LT01_VALUE","17/Nov/2023 09:28:40",47.54413,1,45247394903.1019,drfEiP
"C6_ME02_AX02_VALUE","17/Nov/2023 09:28:40",17.48264,1,45247394903.1019,trH54Q
"C6_ME02_LT01_VALUE","17/Nov/2023 09:28:42",47.08261,1,45247394926.4005,fEmceC
"C6_ME02_AX02_VALUE","17/Nov/2023 09:28:42",17.48843,1,45247394926.4005,1MkWCj
"BatchData_Phase_Step_Current","17/Nov/2023 09:28:43",7,1,45247394943.3333,ofDl7b
"C6_ME02_LT01_VALUE","17/Nov/2023 09:28:44",46.74045,1,45247394949.7222,tyiti/
"C6_ME02_AX02_VALUE","17/Nov/2023 09:28:44",17.48264,1,45247394949.7222,9WbbfD
"C6_ME02_LT01_VALUE","17/Nov/2023 09:28:46",46.44604,1,45247394973.044,w8TV0I
"C6_ME02_AX02_VALUE","17/Nov/2023 09:28:46",17.48264,1,45247394973.044,gIWdao
"C6_ME02_LT01_VALUE","17/Nov/2023 09:28:48",46.32668,1,45247394996.3542,ZyQr8K
"C6_ME02_AX02_VALUE","17/Nov/2023 09:28:48",17.48843,1,45247394996.3542,CkuHA0
"C6_ME02_LT01_VALUE","17/Nov/2023 09:28:50",46.25507,1,45247395019.6644,oxxBlK
"C6_ME02_AX02_VALUE","17/Nov/2023 09:28:50",17.48264,1,45247395019.6644,XmSNeb
"C6_ME02_LT01_VALUE","17/Nov/2023 09:28:52",46.25507,1,45247395042.963,G/9iPP
"C6_ME02_AX02_VALUE","17/Nov/2023 09:28:52",17.48843,1,45247395042.963,7+RpUP
"C6_ME02_LT01_VALUE","17/Nov/2023 09:28:54",46.2869,1,45247395066.2847,3EaJvk
"C6_ME02_AX02_VALUE","17/Nov/2023 09:28:54",17.48843,1,45247395066.2847,YpNaC2
"C6_ME02_LT01_VALUE","17/Nov/2023 09:28:56",46.27894,1,45247395089.5949,bs5PLK
"C6_ME02_AX02_VALUE","17/Nov/2023 09:28:56",17.48264,1,45247395089.5949,q/w2LS
"C6_ME02_LT01_VALUE","17/Nov/2023 09:28:58",46.23119,1,45247395112.9051,oUHMZy
"C6_ME02_AX02_VALUE","17/Nov/2023 09:28:58",17.48264,1,45247395112.9051,df3ytr
"C6_ME02_LT01_VALUE","17/Nov/2023 09:29:00",46.23119,1,45247395136.2269,GOjbks
"C6_ME02_AX02_VALUE","17/Nov/2023 09:29:00",17.48264,1,45247395136.2269,xqrCgB
"C6_ME02_LT01_VALUE","17/Nov/2023 09:29:02",46.25507,1,45247395159.537,jSN07h
"C6_ME02_AX02_VALUE","17/Nov/2023 09:29:02",17.48264,1,45247395159.537,z1hVrg
"C6_ME02_LT01_VALUE","17/Nov/2023 09:29:04",46.2869,1,45247395182.8472,aQpvpC
"C6_ME02_AX02_VALUE","17/Nov/2023 09:29:04",17.47974,1,45247395182.8472,SrfpJv
"C6_ME02_LT01_VALUE","17/Nov/2023 09:29:06",46.29485,1,45247395206.1574,MT1CED
"C6_ME02_AX02_VALUE","17/Nov/2023 09:29:06",17.47974,1,45247395206.1574,riV+5V
"C6_ME02_LT01_VALUE","17/Nov/2023 09:29:08",46.26302,1,45247395229.456,gkzNBX
"C6_ME02_AX02_VALUE","17/Nov/2023 09:29:08",17.47685,1,45247395229.456,lJn4YK
"C6_ME02_LT01_VALUE","17/Nov/2023 09:29:10",46.26302,1,45247395252.7662,1eTPdb
"C6_ME02_AX02_VALUE","17/Nov/2023 09:29:10",17.48264,1,45247395252.7662,59JxJY
"C6_ME02_LT01_VALUE","17/Nov/2023 09:29:12",46.2869,1,45247395276.088,BVsEEi
"C6_ME02_AX02_VALUE","17/Nov/2023 09:29:12",17.47974,1,45247395276.088,0/AoX8
"C6_ME02_LT01_VALUE","17/Nov/2023 09:29:14",46.26302,1,45247395299.3981,+l+Mfl
"C6_ME02_AX02_VALUE","17/Nov/2023 09:29:14",17.47685,1,45247395299.3981,zJRFDS
"C6_ME02_LT01_VALUE","17/Nov/2023 09:29:16",46.27894,1,45247395322.7315,p9rIlI
"C6_ME02_AX02_VALUE","17/Nov/2023 09:29:16",17.47685,1,45247395322.7315,pCpo3F
"C6_ME02_LT01_VALUE","17/Nov/2023 09:29:18",46.25507,1,45247395346.0301,dGXqfy
"C6_ME02_AX02_VALUE","17/Nov/2023 09:29:18",17.47974,1,45247395346.0301,SxLSqM
"C6_ME02_LT01_VALUE","17/Nov/2023 09:29:20",46.24711,1,45247395369.3287,wlqXfr
"C6_ME02_AX02_VALUE","17/Nov/2023 09:29:20",17.47685,1,45247395369.3287,VrX2fX
"C6_ME02_LT01_VALUE","17/Nov/2023 09:29:22",46.24711,1,45247395392.662,pyoFxk
"C6_ME02_AX02_VALUE","17/Nov/2023 09:29:22",17.47974,1,45247395392.662,xTTUHK
"C6_ME02_LT01_VALUE","17/Nov/2023 09:29:24",46.23119,1,45247395415.9722,8XIVIi
"C6_ME02_AX02_VALUE","17/Nov/2023 09:29:24",17.47974,1,45247395415.9722,JyCw7o
"C6_ME02_LT01_VALUE","17/Nov/2023 09:29:26",46.23119,1,45247395439.294,W644C0
"C6_ME02_AX02_VALUE","17/Nov/2023 09:29:26",17.47974,1,45247395439.294,cCnzsR
"C6_ME02_LT01_VALUE","17/Nov/2023 09:29:28",46.22324,1,45247395462.581,uvCGXa
"C6_ME02_AX02_VALUE","17/Nov/2023 09:29:28",17.47685,1,45247395462.581,e6RsLj
"C6_ME02_LT01_VALUE","17/Nov/2023 09:29:30",46.21528,1,45247395485.9028,n+STmH
"C6_ME02_AX02_VALUE","17/Nov/2023 09:29:30",17.47106,1,45247395485.9028,Np/T4z
"C6_ME02_LT01_VALUE","17/Nov/2023 09:29:32",46.22324,1,45247395509.213,7Zs15l
"C6_ME02_AX02_VALUE","17/Nov/2023 09:29:32",17.47685,1,45247395509.213,mL3GqQ
"C6_ME02_LT01_VALUE","17/Nov/2023 09:29:34",46.23119,1,45247395532.5231,R3mdIf
"C6_ME02_AX02_VALUE","17/Nov/2023 09:29:34",17.47974,1,45247395532.5231,BBy6ar
"C6_ME02_LT01_VALUE","17/Nov/2023 09:29:36",46.22324,1,45247395555.8333,Jh3Gr7
"C6_ME02_AX02_VALUE","17/Nov/2023 09:29:36",17.47974,1,45247395555.8333,0shHzB
"C6_ME02_LT01_VALUE","17/Nov/2023 09:29:38",46.19141,1,45247395579.1319,qWsDbj
"C6_ME02_AX02_VALUE","17/Nov/2023 09:29:38",17.47685,1,45247395579.1319,6mkFtH
"C6_ME02_LT01_VALUE","17/Nov/2023 09:29:40",46.15958,1,45247395602.4537,vOdTXk
"C6_ME02_AX02_VALUE","17/Nov/2023 09:29:40",17.47974,1,45247395602.4537,sa2SVo
"C6_ME02_LT01_VALUE","17/Nov/2023 09:29:42",46.15162,1,45247395625.7639,aLKxJH
"C6_ME02_AX02_VALUE","17/Nov/2023 09:29:42",17.47685,1,45247395625.7639,KTWpw6
"C6_ME02_LT01_VALUE","17/Nov/2023 09:29:44",46.16754,1,45247395649.0856,UDqqLm
"C6_ME02_AX02_VALUE","17/Nov/2023 09:29:44",17.47106,1,45247395649.0856,hVfiUt
"C6_ME02_LT01_VALUE","17/Nov/2023 09:29:46",46.18345,1,45247395672.3843,WMW+Z7
"C6_ME02_AX02_VALUE","17/Nov/2023 09:29:46",17.47106,1,45247395672.3843,gYmUGO
"C6_ME02_LT01_VALUE","17/Nov/2023 09:29:48",46.21528,1,45247395695.6944,Q9dZsd
"C6_ME02_AX02_VALUE","17/Nov/2023 09:29:48",17.47685,1,45247395695.6944,s2Ards
"C6_ME02_LT01_VALUE","17/Nov/2023 09:29:50",46.19937,1,45247395719.0162,OtO38S
"C6_ME02_AX02_VALUE","17/Nov/2023 09:29:50",17.46817,1,45247395719.0162,mOyGlT
"C6_ME02_LT01_VALUE","17/Nov/2023 09:29:52",46.21528,1,45247395742.3148,SsGpPc
"C6_ME02_AX02_VALUE","17/Nov/2023 09:29:52",17.47106,1,45247395742.3148,fvlCKe
"C6_ME02_LT01_VALUE","17/Nov/2023 09:29:54",46.23119,1,45247395765.6134,IcMmt9
"C6_ME02_AX02_VALUE","17/Nov/2023 09:29:54",17.47106,1,45247395765.6134,1HT88Q
"C6_ME02_LT01_VALUE","17/Nov/2023 09:29:56",46.22324,1,45247395788.9236,NVPWtX
"C6_ME02_AX02_VALUE","17/Nov/2023 09:29:56",17.47106,1,45247395788.9236,Hd1ofN
"C6_ME02_LT01_VALUE","17/Nov/2023 09:29:58",46.21528,1,45247395812.2338,czpSIH
"C6_ME02_AX02_VALUE","17/Nov/2023 09:29:58",17.46817,1,45247395812.2338,KMqj5+
"C6_ME02_LT01_VALUE","17/Nov/2023 09:30:00",46.21528,1,45247395835.5556,WkSbG+
"C6_ME02_AX02_VALUE","17/Nov/2023 09:30:00",17.47106,1,45247395835.5556,QVcNn7
"C6_ME02_LT01_VALUE","17/Nov/2023 09:30:02",46.19141,1,45247395858.8773,4H5l+f
"C6_ME02_AX02_VALUE","17/Nov/2023 09:30:02",17.47106,1,45247395858.8773,kRI7fL
"C6_ME02_LT01_VALUE","17/Nov/2023 09:30:04",46.21528,1,45247395882.1875,7VypBx
"C6_ME02_AX02_VALUE","17/Nov/2023 09:30:04",17.47106,1,45247395882.1875,vCxf77
"C6_ME02_LT01_VALUE","17/Nov/2023 09:30:06",46.22324,1,45247395905.4977,RPxz2f
"C6_ME02_AX02_VALUE","17/Nov/2023 09:30:06",17.46528,1,45247395905.4977,MdmFJe
"C6_ME02_LT01_VALUE","17/Nov/2023 09:30:08",46.19937,1,45247395928.8079,gS/H/O
"C6_ME02_AX02_VALUE","17/Nov/2023 09:30:08",17.46528,1,45247395928.8079,ZJpfW7
"C6_ME02_LT01_VALUE","17/Nov/2023 09:30:10",46.18345,1,45247395952.1296,r4A9TB
"C6_ME02_AX02_VALUE","17/Nov/2023 09:30:10",17.46817,1,45247395952.1296,awCm9o
"C6_ME02_LT01_VALUE","17/Nov/2023 09:30:12",46.21528,1,45247395975.4514,5UMlfy
"C6_ME02_AX02_VALUE","17/Nov/2023 09:30:12",17.46817,1,45247395975.4514,wCj1nz
"C6_ME02_LT01_VALUE","17/Nov/2023 09:30:14",46.21528,1,45247395998.7616,Kg7Cwi
"C6_ME02_AX02_VALUE","17/Nov/2023 09:30:14",17.46528,1,45247395998.7616,Dgtiyu
"C6_ME02_LT01_VALUE","17/Nov/2023 09:30:16",46.22324,1,45247396022.0833,XA0UlC
"C6_ME02_AX02_VALUE","17/Nov/2023 09:30:16",17.46817,1,45247396022.0833,iJ8I4V
"C6_ME02_LT01_VALUE","17/Nov/2023 09:30:18",46.21528,1,45247396045.3935,jhG0Qy
"C6_ME02_AX02_VALUE","17/Nov/2023 09:30:18",17.46817,1,45247396045.3935,TZocwe
"C6_ME02_LT01_VALUE","17/Nov/2023 09:30:20",46.19141,1,45247396068.7153,wp64AP
"C6_ME02_AX02_VALUE","17/Nov/2023 09:30:20",17.46528,1,45247396068.7153,prJFYa
