"VarName","TimeString","VarValue","Validity","Time_ms","Checksum"
"C6_ME02_PX01_VALUE","17/Nov/2023 09:09:12",1.085069E-03,1,45247381388.1944,qS2I6v
"C6_ME02_PX02_VALUE","17/Nov/2023 09:09:12",5.859375E-03,1,45247381388.1944,sgoMiP
"C6_ME02_PX01_VALUE","17/Nov/2023 09:09:14",1.085069E-03,1,45247381411.4699,MuyMiq
"C6_ME02_PX02_VALUE","17/Nov/2023 09:09:14",5.859375E-03,1,45247381411.4699,NK0Hy8
"C6_ME02_PX01_VALUE","17/Nov/2023 09:09:16",1.085069E-03,1,45247381434.7454,qDu37l
"C6_ME02_PX02_VALUE","17/Nov/2023 09:09:16",5.859375E-03,1,45247381434.7454,CNKT7n
"C6_ME02_PX01_VALUE","17/Nov/2023 09:09:18",1.085069E-03,1,45247381458.044,HwW0ki
"C6_ME02_PX02_VALUE","17/Nov/2023 09:09:18",5.859375E-03,1,45247381458.044,x3SOwW
"C6_ME02_PX01_VALUE","17/Nov/2023 09:09:20",1.085069E-03,1,45247381481.3079,Shnyg7
"C6_ME02_PX02_VALUE","17/Nov/2023 09:09:20",5.859375E-03,1,45247381481.3079,q6lYvw
"C6_ME02_PX01_VALUE","17/Nov/2023 09:09:22",1.085069E-03,1,45247381504.5833,8XAyuL
"C6_ME02_PX02_VALUE","17/Nov/2023 09:09:22",6.293416E-03,1,45247381504.5833,oKDGrk
"C6_ME02_PX01_VALUE","17/Nov/2023 09:09:24",1.085069E-03,1,45247381527.8819,i23fbe
"C6_ME02_PX02_VALUE","17/Nov/2023 09:09:24",6.293416E-03,1,45247381527.8819,N4fJD9
"C6_ME02_PX01_VALUE","17/Nov/2023 09:09:26",8.680556E-04,1,45247381551.169,JL7NNm
"C6_ME02_PX02_VALUE","17/Nov/2023 09:09:26",5.859375E-03,1,45247381551.169,vR9jqk
"C6_ME02_PX01_VALUE","17/Nov/2023 09:09:28",1.085069E-03,1,45247381574.4676,B53Lk2
"C6_ME02_PX02_VALUE","17/Nov/2023 09:09:28",5.859375E-03,1,45247381574.4676,kTH8IK
"C6_ME02_PX01_VALUE","17/Nov/2023 09:09:30",1.519097E-03,1,45247381597.7431,t+VIp/
"C6_ME02_PX02_VALUE","17/Nov/2023 09:09:30",6.293416E-03,1,45247381597.7431,CaJqyx
"C6_ME02_PX01_VALUE","17/Nov/2023 09:09:32",0.0171441,1,45247381621.0648,ydisN2
"C6_ME02_PX02_VALUE","17/Nov/2023 09:09:32",2.191842E-02,1,45247381621.0648,2yL9WF
"C6_ME02_PX01_VALUE","17/Nov/2023 09:09:34",1.692708E-02,1,45247381644.375,goBaNg
"C6_ME02_PX02_VALUE","17/Nov/2023 09:09:34",2.170146E-02,1,45247381644.375,//vApe
"C6_ME02_PX01_VALUE","17/Nov/2023 09:09:36",1.627604E-02,1,45247381667.6736,elNFgq
"C6_ME02_PX02_VALUE","17/Nov/2023 09:09:36",2.126741E-02,1,45247381667.6736,eefT2n
"C6_ME02_PX01_VALUE","17/Nov/2023 09:09:38",0.015625,1,45247381690.9954,Db/Etr
"C6_ME02_PX02_VALUE","17/Nov/2023 09:09:38",2.105033E-02,1,45247381690.9954,Ho3kIK
"C6_ME02_PX01_VALUE","17/Nov/2023 09:09:40",0.015625,1,45247381714.294,uNClnU
"C6_ME02_PX02_VALUE","17/Nov/2023 09:09:40",2.083337E-02,1,45247381714.294,pF1d1t
"C6_ME02_PX01_VALUE","17/Nov/2023 09:09:42",1.627604E-02,1,45247381737.5926,jMGmGV
"C6_ME02_PX02_VALUE","17/Nov/2023 09:09:42",2.105033E-02,1,45247381737.5926,q9cs3i
"C6_ME02_PX01_VALUE","17/Nov/2023 09:09:44",1.692708E-02,1,45247381760.9144,qv81fz
"C6_ME02_PX02_VALUE","17/Nov/2023 09:09:44",2.170146E-02,1,45247381760.9144,hwatYk
"C6_ME02_PX01_VALUE","17/Nov/2023 09:09:46",0.0171441,1,45247381784.2245,HqwgPi
"C6_ME02_PX02_VALUE","17/Nov/2023 09:09:46",2.191842E-02,1,45247381784.2245,E/wZHJ
"C6_ME02_PX01_VALUE","17/Nov/2023 09:09:48",0.0171441,1,45247381807.5463,17ihii
"C6_ME02_PX02_VALUE","17/Nov/2023 09:09:48",2.191842E-02,1,45247381807.5463,hcn1mu
"C6_ME02_PX01_VALUE","17/Nov/2023 09:09:50",1.692708E-02,1,45247381830.8333,nZG8t6
"C6_ME02_PX02_VALUE","17/Nov/2023 09:09:50",2.191842E-02,1,45247381830.8333,R3bom5
"C6_ME02_PX01_VALUE","17/Nov/2023 09:09:52",1.692708E-02,1,45247381854.1551,LCfqxl
"C6_ME02_PX02_VALUE","17/Nov/2023 09:09:52",2.191842E-02,1,45247381854.1551,vTscer
"C6_ME02_PX01_VALUE","17/Nov/2023 09:09:54",1.692708E-02,1,45247381877.4769,wPmGyS
"C6_ME02_PX02_VALUE","17/Nov/2023 09:09:54",2.191842E-02,1,45247381877.4769,7//dCF
"C6_ME02_PX01_VALUE","17/Nov/2023 09:09:56",1.692708E-02,1,45247381900.7755,0WgMnq
"C6_ME02_PX02_VALUE","17/Nov/2023 09:09:56",2.191842E-02,1,45247381900.7755,LmuLW2
"C6_ME02_PX01_VALUE","17/Nov/2023 09:09:58",1.692708E-02,1,45247381924.0857,Z2HB6B
"C6_ME02_PX02_VALUE","17/Nov/2023 09:09:58",2.170146E-02,1,45247381924.0857,QKYwFt
"C6_ME02_PX01_VALUE","17/Nov/2023 09:10:00",1.649306E-02,1,45247381947.4074,pjcFr5
"C6_ME02_PX02_VALUE","17/Nov/2023 09:10:00",2.191842E-02,1,45247381947.4074,Vxgycx
"C6_ME02_PX01_VALUE","17/Nov/2023 09:10:02",1.649306E-02,1,45247381970.6944,HtJRY8
"C6_ME02_PX02_VALUE","17/Nov/2023 09:10:02",2.170146E-02,1,45247381970.6944,cszUWn
"C6_ME02_PX01_VALUE","17/Nov/2023 09:10:04",1.649306E-02,1,45247381994.0162,4SXKMk
"C6_ME02_PX02_VALUE","17/Nov/2023 09:10:04",2.170146E-02,1,45247381994.0162,5VyQLW
"C6_ME02_PX01_VALUE","17/Nov/2023 09:10:06",1.649306E-02,1,45247382017.3148,yB1Cnw
"C6_ME02_PX02_VALUE","17/Nov/2023 09:10:06",2.170146E-02,1,45247382017.3148,09aTVi
"C6_ME02_PX01_VALUE","17/Nov/2023 09:10:08",1.649306E-02,1,45247382040.6134,rqGCkv
"C6_ME02_PX02_VALUE","17/Nov/2023 09:10:08",2.170146E-02,1,45247382040.6134,34xWXW
"C6_ME02_PX01_VALUE","17/Nov/2023 09:10:10",1.649306E-02,1,45247382063.9236,JPMNZg
"C6_ME02_PX02_VALUE","17/Nov/2023 09:10:10",2.170146E-02,1,45247382063.9236,ZES7cU
"C6_ME02_PX01_VALUE","17/Nov/2023 09:10:12",1.649306E-02,1,45247382087.2338,vHL4Lx
"C6_ME02_PX02_VALUE","17/Nov/2023 09:10:12",2.170146E-02,1,45247382087.2338,qcq/o8
"C6_ME02_PX01_VALUE","17/Nov/2023 09:10:14",1.649306E-02,1,45247382110.5556,6vAP5C
"C6_ME02_PX02_VALUE","17/Nov/2023 09:10:14",2.170146E-02,1,45247382110.5556,1mjvew
"C6_ME02_PX01_VALUE","17/Nov/2023 09:10:16",1.649306E-02,1,45247382133.8657,zSUsB8
"C6_ME02_PX02_VALUE","17/Nov/2023 09:10:16",2.170146E-02,1,45247382133.8657,NBTjKs
"C6_ME02_PX01_VALUE","17/Nov/2023 09:10:18",1.649306E-02,1,45247382157.1875,d+HtyM
"C6_ME02_PX02_VALUE","17/Nov/2023 09:10:18",2.170146E-02,1,45247382157.1875,DQOpg6
"C6_ME02_PX01_VALUE","17/Nov/2023 09:10:20",1.649306E-02,1,45247382180.5093,rFeLTz
"C6_ME02_PX02_VALUE","17/Nov/2023 09:10:20",2.170146E-02,1,45247382180.5093,ZkFKfV
"C6_ME02_PX01_VALUE","17/Nov/2023 09:10:22",2.039931E-02,1,45247382203.8079,zbEA9p
"C6_ME02_PX02_VALUE","17/Nov/2023 09:10:22",2.539063E-02,1,45247382203.8079,qAxvVA
"C6_ME02_PX01_VALUE","17/Nov/2023 09:10:24",2.039931E-02,1,45247382227.1065,VKnelU
"C6_ME02_PX02_VALUE","17/Nov/2023 09:10:24",2.539063E-02,1,45247382227.1065,2gSSlx
"C6_ME02_PX01_VALUE","17/Nov/2023 09:10:26",2.039931E-02,1,45247382250.4282,kTPSHG
"C6_ME02_PX02_VALUE","17/Nov/2023 09:10:26",2.539063E-02,1,45247382250.4282,ejDXtc
"C6_ME02_PX01_VALUE","17/Nov/2023 09:10:28",1.996528E-02,1,45247382273.7384,Ii/rdS
"C6_ME02_PX02_VALUE","17/Nov/2023 09:10:28",2.539063E-02,1,45247382273.7384,+Ri3jD
"C6_ME02_PX01_VALUE","17/Nov/2023 09:10:30",2.039931E-02,1,45247382297.0602,+suj+u
"C6_ME02_PX02_VALUE","17/Nov/2023 09:10:30",2.539063E-02,1,45247382297.0602,o6cEhR
"C6_ME02_PX01_VALUE","17/Nov/2023 09:10:32",2.039931E-02,1,45247382320.3704,74P7S8
"C6_ME02_PX02_VALUE","17/Nov/2023 09:10:32",2.539063E-02,1,45247382320.3704,sq+IU4
"C6_ME02_PX01_VALUE","17/Nov/2023 09:10:34",2.039931E-02,1,45247382343.6921,Y/WiKT
"C6_ME02_PX02_VALUE","17/Nov/2023 09:10:34",2.539063E-02,1,45247382343.6921,mSbl8I
"C6_ME02_PX01_VALUE","17/Nov/2023 09:10:37",2.039931E-02,1,45247382367.0139,SuLULO
"C6_ME02_PX02_VALUE","17/Nov/2023 09:10:37",2.539063E-02,1,45247382367.0139,Oj+e1j
"C6_ME02_PX01_VALUE","17/Nov/2023 09:10:39",1.996528E-02,1,45247382390.3125,iTrGvr
"C6_ME02_PX02_VALUE","17/Nov/2023 09:10:39",2.539063E-02,1,45247382390.3125,w8Mc/v
"C6_ME02_PX01_VALUE","17/Nov/2023 09:10:41",1.996528E-02,1,45247382413.6343,XK0cvI
"C6_ME02_PX02_VALUE","17/Nov/2023 09:10:41",2.517366E-02,1,45247382413.6343,L/975v
"C6_ME02_PX01_VALUE","17/Nov/2023 09:10:43",1.996528E-02,1,45247382436.9444,C1MHji
"C6_ME02_PX02_VALUE","17/Nov/2023 09:10:43",2.517366E-02,1,45247382436.9444,3015Uh
"C6_ME02_PX01_VALUE","17/Nov/2023 09:10:45",1.996528E-02,1,45247382460.2662,EgTeCE
"C6_ME02_PX02_VALUE","17/Nov/2023 09:10:45",2.517366E-02,1,45247382460.2662,TXjC+v
"C6_ME02_PX01_VALUE","17/Nov/2023 09:10:47",1.996528E-02,1,45247382483.588,+ktvq7
"C6_ME02_PX02_VALUE","17/Nov/2023 09:10:47",2.517366E-02,1,45247382483.588,N34K62
"C6_ME02_PX01_VALUE","17/Nov/2023 09:10:49",1.280382E-02,1,45247382506.8981,Gp309q
"C6_ME02_PX02_VALUE","17/Nov/2023 09:10:49",0.016276,1,45247382506.8981,rVqpwN
"C6_ME02_PX01_VALUE","17/Nov/2023 09:10:51",-1.171875E-02,1,45247382530.2083,CpTJVg
"C6_ME02_PX02_VALUE","17/Nov/2023 09:10:51",-6.944418E-03,1,45247382530.2083,+iu3DU
"C6_ME02_PX01_VALUE","17/Nov/2023 09:10:53",-1.171875E-02,1,45247382553.5185,SwGeAN
"C6_ME02_PX02_VALUE","17/Nov/2023 09:10:53",-6.727397E-03,1,45247382553.5185,+lrAoQ
"C6_ME02_PX01_VALUE","17/Nov/2023 09:10:55",-1.106771E-02,1,45247382576.8403,DpK84d
"C6_ME02_PX02_VALUE","17/Nov/2023 09:10:55",-6.293416E-03,1,45247382576.8403,vbZ0Rn
"C6_ME02_PX01_VALUE","17/Nov/2023 09:10:57",-1.063368E-02,1,45247382600.1505,4/7jcD
"C6_ME02_PX02_VALUE","17/Nov/2023 09:10:57",-5.425334E-03,1,45247382600.1505,mZiLug
"C6_ME02_PX01_VALUE","17/Nov/2023 09:10:59",-4.774306E-03,1,45247382623.4606,NuaNsF
"C6_ME02_PX02_VALUE","17/Nov/2023 09:10:59",2.170801E-04,1,45247382623.4606,LyZq0S
"C6_ME02_PX01_VALUE","17/Nov/2023 09:11:01",-4.557292E-03,1,45247382646.7708,sgIO/9
"C6_ME02_PX02_VALUE","17/Nov/2023 09:11:01",4.34041E-04,1,45247382646.7708,kvuMPM
"C6_ME02_PX01_VALUE","17/Nov/2023 09:11:03",-4.557292E-03,1,45247382670.0695,6wNZcW
"C6_ME02_PX02_VALUE","17/Nov/2023 09:11:03",4.34041E-04,1,45247382670.0695,CgRTWJ
"C6_ME02_PX01_VALUE","17/Nov/2023 09:11:05",-4.557292E-03,1,45247382693.3796,HZSuxf
"C6_ME02_PX02_VALUE","17/Nov/2023 09:11:05",4.34041E-04,1,45247382693.3796,tmjKAM
"C6_ME02_PX01_VALUE","17/Nov/2023 09:11:07",-4.557292E-03,1,45247382716.713,eVzNa8
"C6_ME02_PX02_VALUE","17/Nov/2023 09:11:07",4.34041E-04,1,45247382716.713,tYSEEI
"C6_ME02_PX01_VALUE","17/Nov/2023 09:11:09",-4.557292E-03,1,45247382740.0232,76E0g4
"C6_ME02_PX02_VALUE","17/Nov/2023 09:11:09",4.34041E-04,1,45247382740.0232,Ar1+S7
"C6_ME02_PX01_VALUE","17/Nov/2023 09:11:11",-4.340278E-03,1,45247382763.3449,INiK4Q
"C6_ME02_PX02_VALUE","17/Nov/2023 09:11:11",4.34041E-04,1,45247382763.3449,S91uN2
"C6_ME02_PX01_VALUE","17/Nov/2023 09:11:13",-4.340278E-03,1,45247382786.6667,hjVqMd
"C6_ME02_PX02_VALUE","17/Nov/2023 09:11:13",4.34041E-04,1,45247382786.6667,DyjPzl
"C6_ME02_PX01_VALUE","17/Nov/2023 09:11:15",-4.340278E-03,1,45247382809.9769,nqwwmw
"C6_ME02_PX02_VALUE","17/Nov/2023 09:11:15",4.34041E-04,1,45247382809.9769,mZwQmz
"C6_ME02_PX01_VALUE","17/Nov/2023 09:11:17",-4.340278E-03,1,45247382833.2986,vpsUus
"C6_ME02_PX02_VALUE","17/Nov/2023 09:11:17",4.34041E-04,1,45247382833.2986,Eq0OdH
"C6_ME02_PX01_VALUE","17/Nov/2023 09:11:19",-4.340278E-03,1,45247382856.6088,iRmMap
"C6_ME02_PX02_VALUE","17/Nov/2023 09:11:19",8.68082E-04,1,45247382856.6204,ojdHhE
"C6_ME02_PX01_VALUE","17/Nov/2023 09:11:21",-4.340278E-03,1,45247382879.9306,bMVJ5G
